IdProducto	IdFechaOrden	IdFechaProducción	IdFechaEntrega	IdCliente	IdPromoción	IdMoneda	IdTerritorio	IdOrden	NumLineaOrden	NumRevisión	Cantidad	Precio	ImporteExtendido	DescuentoUnitario	Descuento	Coste	CosteTotal	Ventas	IVA	Portes	IdSeguimiento	PONumCliente	FechaOrden	FechaProducción	FechaEntrega	Categoría	Subcategoría	Producto	Nombres	Apellidos	Género	EstadoCivil	Ciudad	País
312	20110116	20110128	20110123	27614	1	100	1	SO43770	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Warren	Ye	M	M	Bellingham	United States
330	20110116	20110128	20110123	14559	1	100	4	SO43771	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, roja, 52	Ashley	Washington	F	M	Long Beach	United States
312	20110116	20110128	20110123	16524	1	6	9	SO43772	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Damien	Huang	M	M	Hawthorne	Australia
314	20110116	20110128	20110123	16526	1	6	9	SO43773	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Arthur	Perez	M	S	Sunbury	Australia
313	20110116	20110128	20110123	16348	1	6	9	SO43774	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Roy	Raman	M	M	Goulburn	Australia
347	20110116	20110128	20110123	11027	1	6	9	SO43775	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-16 00:00:00.000	2011-01-28 00:00:00.000	2011-01-23 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 48	Jessie	Zhao	M	M	Warrnambool	Australia
314	20110117	20110129	20110124	13260	1	29	8	SO43776	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-17 00:00:00.000	2011-01-29 00:00:00.000	2011-01-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	James	Flores	M	M	Neunkirchen	Germany
311	20110117	20110129	20110124	16515	1	6	9	SO43777	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-17 00:00:00.000	2011-01-29 00:00:00.000	2011-01-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Troy	Sai	M	M	Hobart	Australia
345	20110117	20110129	20110124	11018	1	6	9	SO43778	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-17 00:00:00.000	2011-01-29 00:00:00.000	2011-01-24 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 42	Clarence	Rai	M	S	Bendigo	Australia
326	20110117	20110129	20110124	25252	1	6	9	SO43779	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-17 00:00:00.000	2011-01-29 00:00:00.000	2011-01-24 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, roja, 44	Warren	Zhang	M	S	Coffs Harbour	Australia
311	20110118	20110130	20110125	11599	1	39	7	SO43780	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-18 00:00:00.000	2011-01-30 00:00:00.000	2011-01-25 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Melody	Diaz	F	S	Les Ulis	France
312	20110118	20110130	20110125	16495	1	6	9	SO43781	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-18 00:00:00.000	2011-01-30 00:00:00.000	2011-01-25 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Monique	Ramos	F	S	Warrnambool	Australia
312	20110118	20110130	20110125	16516	1	6	9	SO43782	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-18 00:00:00.000	2011-01-30 00:00:00.000	2011-01-25 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Melvin	She	M	M	Townsville	Australia
312	20110118	20110130	20110125	16620	1	6	9	SO43783	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-18 00:00:00.000	2011-01-30 00:00:00.000	2011-01-25 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Cameron	Thompson	M	M	Sydney	Australia
310	20110119	20110131	20110126	27667	1	100	4	SO43784	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Jessica	Sanchez	F	M	Daly City	United States
311	20110119	20110131	20110126	11601	1	39	7	SO43785	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Ivan	Raman	M	S	Versailles	France
311	20110119	20110131	20110126	11607	1	39	7	SO43786	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Clinton	Moreno	M	S	Paris	France
344	20110119	20110131	20110126	29385	1	29	8	SO43787	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 38	Don	Lal	M	S	Berlin	Germany
351	20110119	20110131	20110126	11239	1	98	10	SO43788	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 48	Latoya	Goel	F	M	London	United Kingdom
351	20110119	20110131	20110126	25865	1	100	1	SO43789	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 48	Tristan	Butler	M	M	Kirkland	United States
344	20110119	20110131	20110126	25857	1	100	1	SO43790	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 38	Abigail	Perry	F	S	W. Linn	United States
314	20110119	20110131	20110126	16484	1	6	9	SO43791	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Dustin	Lal	M	M	Springwood	Australia
312	20110119	20110131	20110126	16623	1	6	9	SO43792	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Andres	Lal	M	S	Port Macquarie	Australia
344	20110119	20110131	20110126	11000	1	6	9	SO43793	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 38	Jon	Yang	M	M	Rockhampton	Australia
347	20110119	20110131	20110126	11029	1	6	9	SO43794	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-19 00:00:00.000	2011-01-31 00:00:00.000	2011-01-26 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 48	Jimmy	Moreno	M	M	Bendigo	Australia
312	20110120	20110201	20110127	27615	1	100	4	SO43795	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-20 00:00:00.000	2011-02-01 00:00:00.000	2011-01-27 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Maria	Henderson	F	M	La Jolla	United States
342	20110120	20110201	20110127	17956	1	39	7	SO43796	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-20 00:00:00.000	2011-02-01 00:00:00.000	2011-01-27 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, negra, 52	Jaime	Gomez	M	S	Metz	France
312	20110120	20110201	20110127	16345	1	6	9	SO43797	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-20 00:00:00.000	2011-02-01 00:00:00.000	2011-01-27 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Francis	Ramos	M	M	Wollongong	Australia
310	20110120	20110201	20110127	16521	1	6	9	SO43798	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-20 00:00:00.000	2011-02-01 00:00:00.000	2011-01-27 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Tonya	She	F	S	Hawthorne	Australia
312	20110120	20110201	20110127	16636	1	6	9	SO43799	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-20 00:00:00.000	2011-02-01 00:00:00.000	2011-01-27 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Danny	Gomez	M	M	South Melbourne	Australia
311	20110121	20110202	20110128	21710	1	19	6	SO43800	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-21 00:00:00.000	2011-02-02 00:00:00.000	2011-01-28 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Brittany	Gonzales	F	M	Royal Oak	Canada
311	20110121	20110202	20110128	13583	1	98	10	SO43801	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-21 00:00:00.000	2011-02-02 00:00:00.000	2011-01-28 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Blake	Butler	M	S	Gateshead	United Kingdom
312	20110121	20110202	20110128	11593	1	39	7	SO43802	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-21 00:00:00.000	2011-02-02 00:00:00.000	2011-01-28 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Armando	Moreno	M	S	Orleans	France
314	20110122	20110203	20110129	21741	1	19	6	SO43803	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-22 00:00:00.000	2011-02-03 00:00:00.000	2011-01-29 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Alexa	Sanders	F	M	N. Vancouver	Canada
310	20110122	20110203	20110129	13585	1	98	10	SO43804	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-22 00:00:00.000	2011-02-03 00:00:00.000	2011-01-29 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Savannah	Morris	F	M	Leeds	United Kingdom
328	20110122	20110203	20110129	14510	1	100	1	SO43805	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-22 00:00:00.000	2011-02-03 00:00:00.000	2011-01-29 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, roja, 48	Samuel	Hernandez	M	S	Everett	United States
312	20110122	20110203	20110129	16523	1	6	9	SO43806	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-22 00:00:00.000	2011-02-03 00:00:00.000	2011-01-29 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Sandra	Huang	F	M	Hervey Bay	Australia
312	20110123	20110204	20110130	11611	1	39	7	SO43807	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-23 00:00:00.000	2011-02-04 00:00:00.000	2011-01-30 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Ernest	Lin	M	M	Orleans	France
313	20110123	20110204	20110130	13259	1	29	8	SO43808	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-23 00:00:00.000	2011-02-04 00:00:00.000	2011-01-30 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Allen	Garcia	M	M	Münster	Germany
310	20110123	20110204	20110130	16350	1	6	9	SO43809	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-23 00:00:00.000	2011-02-04 00:00:00.000	2011-01-30 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Fernando	Thompson	M	S	Sydney	Australia
345	20110123	20110204	20110130	11004	1	6	9	SO43810	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-23 00:00:00.000	2011-02-04 00:00:00.000	2011-01-30 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 42	Elizabeth	Johnson	F	S	Wollongong	Australia
346	20110123	20110204	20110130	11026	1	6	9	SO43811	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-23 00:00:00.000	2011-02-04 00:00:00.000	2011-01-30 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 44	Harold	Sai	M	S	Goulburn	Australia
312	20110124	20110205	20110131	27662	1	100	4	SO43812	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Bianca	Zheng	F	S	Burbank	United States
350	20110124	20110205	20110131	28390	1	39	7	SO43813	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 44	Frederick	Suri	M	S	Colombes	France
350	20110124	20110205	20110131	25866	1	100	1	SO43814	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 44	Tristan	Perry	M	M	W. Linn	United States
311	20110124	20110205	20110131	16494	1	6	9	SO43815	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Jordyn	Simmons	F	S	Warrnambool	Australia
314	20110124	20110205	20110131	16496	1	6	9	SO43816	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Dawn	Tang	F	S	Darlinghurst	Australia
310	20110124	20110205	20110131	16519	1	6	9	SO43817	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Yolanda	Chander	F	S	Hervey Bay	Australia
312	20110124	20110205	20110131	16528	1	6	9	SO43818	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Dominique	Garcia	F	S	Melton	Australia
346	20110124	20110205	20110131	11006	1	6	9	SO43819	1	1	1	3399,99	3399,99	0	0	1912,1544	1912,1544	3399,99	271,9992	84,9998	NULL	NULL	2011-01-24 00:00:00.000	2011-02-05 00:00:00.000	2011-01-31 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, plateada, 44	Janet	Alvarez	F	S	Matraville	Australia
312	20110125	20110206	20110201	27651	1	100	4	SO43820	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Jeremy	Murphy	M	M	Concord	United States
310	20110125	20110206	20110201	27663	1	100	4	SO43821	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Aaron	Collins	M	S	Santa Cruz	United States
313	20110125	20110206	20110201	27669	1	100	4	SO43822	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Katelyn	Allen	F	M	Coronado	United States
342	20110125	20110206	20110201	19942	1	98	10	SO43823	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, negra, 52	Armando	Navarro	M	S	Oxon	United Kingdom
338	20110125	20110206	20110201	14558	1	100	1	SO43824	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, negra, 44	Marcel	Truempy	F	M	Yakima	United States
313	20110125	20110206	20110201	16349	1	6	9	SO43825	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Levi	Sai	M	S	Bendigo	Australia
348	20110125	20110206	20110201	11008	1	6	9	SO43826	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 38	Rob	Verhoff	F	S	Bendigo	Australia
338	20110125	20110206	20110201	25250	1	6	9	SO43827	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-25 00:00:00.000	2011-02-06 00:00:00.000	2011-02-01 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, negra, 44	Anthony	Walker	M	S	Gold Coast	Australia
310	20110126	20110207	20110202	27605	1	100	1	SO43828	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-26 00:00:00.000	2011-02-07 00:00:00.000	2011-02-02 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Miguel	Martinez	M	M	Sedro Woolley	United States
310	20110126	20110207	20110202	27611	1	100	4	SO43829	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-26 00:00:00.000	2011-02-07 00:00:00.000	2011-02-02 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Jack	Edwards	M	M	El Cajon	United States
311	20110126	20110207	20110202	16347	1	6	9	SO43830	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-26 00:00:00.000	2011-02-07 00:00:00.000	2011-02-02 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Raul	Sharma	M	M	Rhodes	Australia
349	20110126	20110207	20110202	11028	1	6	9	SO43831	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-26 00:00:00.000	2011-02-07 00:00:00.000	2011-02-02 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 42	Jill	Jimenez	F	M	St. Leonards	Australia
310	20110126	20110207	20110202	13584	1	98	10	SO43832	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-26 00:00:00.000	2011-02-07 00:00:00.000	2011-02-02 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Isaiah	Cox	M	S	Runcorn	United Kingdom
310	20110127	20110208	20110203	21727	1	19	6	SO43833	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-27 00:00:00.000	2011-02-08 00:00:00.000	2011-02-03 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 62	Arianna	Flores	F	M	Shawnee	Canada
348	20110127	20110208	20110203	28393	1	39	7	SO43834	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-27 00:00:00.000	2011-02-08 00:00:00.000	2011-02-03 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 38	Ramon	Zheng	M	S	Courbevoie	France
348	20110127	20110208	20110203	19802	1	19	6	SO43835	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-27 00:00:00.000	2011-02-08 00:00:00.000	2011-02-03 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 38	Sara	James	F	S	Newton	Canada
324	20110127	20110208	20110203	26620	1	19	6	SO43836	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-27 00:00:00.000	2011-02-08 00:00:00.000	2011-02-03 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, roja, 62	Isabella	Green	F	S	Shawnee	Canada
350	20110127	20110208	20110203	11009	1	6	9	SO43837	1	1	1	3374,99	3374,99	0	0	1898,0944	1898,0944	3374,99	269,9992	84,3748	NULL	NULL	2011-01-27 00:00:00.000	2011-02-08 00:00:00.000	2011-02-03 00:00:00.000	Bicicleta	Bicicleta de montaña	Montaña: 100, negra, 44	Shannon	Carlson	M	S	Hervey Bay	Australia
313	20110128	20110209	20110204	27641	1	100	4	SO43838	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-28 00:00:00.000	2011-02-09 00:00:00.000	2011-02-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Miranda	Alexander	F	S	El Cajon	United States
311	20110128	20110209	20110204	27673	1	100	1	SO43839	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-28 00:00:00.000	2011-02-09 00:00:00.000	2011-02-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 44	Jennifer	Young	F	S	Bremerton	United States
326	20110128	20110209	20110204	17957	1	39	7	SO43840	1	1	1	699,0982	699,0982	0	0	413,1463	413,1463	699,0982	55,9279	17,4775	NULL	NULL	2011-01-28 00:00:00.000	2011-02-09 00:00:00.000	2011-02-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 650, roja, 44	Misty	Yuan	F	S	Sèvres	France
314	20110128	20110209	20110204	13406	1	29	8	SO43841	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-28 00:00:00.000	2011-02-09 00:00:00.000	2011-02-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Craig	Jiménez	M	M	Münster	Germany
312	20110128	20110209	20110204	16630	1	6	9	SO43842	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-28 00:00:00.000	2011-02-09 00:00:00.000	2011-02-04 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 48	Jaime	Sutton	M	M	Sunbury	Australia
313	20110129	20110210	20110205	22041	1	19	6	SO43918	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-29 00:00:00.000	2011-02-10 00:00:00.000	2011-02-05 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 52	Paige	Morris	F	S	Haney	Canada
314	20110129	20110210	20110205	12124	1	39	7	SO43919	1	1	1	3578,27	3578,27	0	0	2171,2942	2171,2942	3578,27	286,2616	89,4568	NULL	NULL	2011-01-29 00:00:00.000	2011-02-10 00:00:00.000	2011-02-05 00:00:00.000	Bicicleta	Bicicleta de carretera	Carretera: 150, roja, 56	Brandi	Gill	F	S	Paris	France
